op_id	desc	proc	level
13599	__binary_double_double_* <13599>	CPU Processor 0x1d00000000000004	4
13600	__binary_double_double_* <13600>	CPU Processor 0x1d0000000000000d	2
13601	__binary_double_double_- <13601>	CPU Processor 0x1d00000000000004	4
13602	__binary_double_double_* <13602>	CPU Processor 0x1d00000000000004	4
13603	__binary_double_double_* <13603>	CPU Processor 0x1d0000000000000e	2
13604	__binary_double_double_- <13604>	CPU Processor 0x1d00000000000004	4
13605	__binary_double_double_* <13605>	CPU Processor 0x1d00000000000004	4
13606	__binary_double_double_* <13606>	CPU Processor 0x1d0000000000000e	2
13607	__binary_double_double_- <13607>	CPU Processor 0x1d00000000000004	4
13608	__binary_double_double_* <13608>	CPU Processor 0x1d0000000000000d	2
13609	__binary_double_double_* <13609>	CPU Processor 0x1d0000000000000e	2
13610	__binary_double_double_- <13610>	CPU Processor 0x1d00000000000004	4
13611	__binary_double_double_* <13611>	CPU Processor 0x1d00000000000004	4
13612	__binary_double_double_* <13612>	CPU Processor 0x1d00000000000004	4
13613	__binary_double_double_- <13613>	CPU Processor 0x1d0000000000000d	2
13614	__binary_double_double_* <13614>	CPU Processor 0x1d00000000000004	4
13615	__binary_double_double_* <13615>	CPU Processor 0x1d0000000000000e	2
13616	__binary_double_double_- <13616>	CPU Processor 0x1d00000000000004	4
13617	__binary_double_double_* <13617>	CPU Processor 0x1d00000000000004	4
13618	__binary_double_double_* <13618>	CPU Processor 0x1d0000000000000e	2
13619	__binary_double_double_- <13619>	CPU Processor 0x1d00000000000004	4
13620	__binary_double_double_* <13620>	CPU Processor 0x1d00000000000004	4
13621	__binary_double_double_* <13621>	CPU Processor 0x1d0000000000000e	2
13622	__binary_double_double_- <13622>	CPU Processor 0x1d00000000000004	4
13623	__binary_double_double_* <13623>	CPU Processor 0x1d00000000000004	4
13624	__binary_double_double_* <13624>	CPU Processor 0x1d0000000000000e	2
13625	__binary_double_double_- <13625>	CPU Processor 0x1d00000000000003	2
13626	__binary_double_double_* <13626>	CPU Processor 0x1d00000000000004	4
13627	__binary_double_double_* <13627>	CPU Processor 0x1d0000000000000e	2
13628	__binary_double_double_- <13628>	CPU Processor 0x1d00000000000004	4
13629	__binary_double_double_* <13629>	CPU Processor 0x1d00000000000004	4
13630	__binary_double_double_* <13630>	CPU Processor 0x1d0000000000000e	2
13631	__binary_double_double_- <13631>	CPU Processor 0x1d00000000000003	2
13632	__binary_double_double_* <13632>	CPU Processor 0x1d00000000000003	2
13633	__binary_double_double_* <13633>	CPU Processor 0x1d0000000000000e	2
13634	__binary_double_double_- <13634>	CPU Processor 0x1d00000000000004	4
13635	__binary_double_double_* <13635>	CPU Processor 0x1d0000000000000d	2
13636	__binary_double_double_* <13636>	CPU Processor 0x1d0000000000000e	2
13637	__binary_double_double_- <13637>	CPU Processor 0x1d00000000000004	4
13638	__binary_double_double_* <13638>	CPU Processor 0x1d00000000000004	4
13639	__binary_double_double_* <13639>	CPU Processor 0x1d0000000000000e	2
13640	__binary_double_double_- <13640>	CPU Processor 0x1d00000000000003	2
13641	__binary_double_double_* <13641>	CPU Processor 0x1d00000000000004	4
13642	__binary_double_double_* <13642>	CPU Processor 0x1d0000000000000e	2
13643	__binary_double_double_- <13643>	CPU Processor 0x1d00000000000004	4
13644	__binary_double_double_* <13644>	CPU Processor 0x1d00000000000004	4
13645	__binary_double_double_* <13645>	CPU Processor 0x1d0000000000000e	2
13646	__binary_double_double_- <13646>	CPU Processor 0x1d00000000000004	4
13647	__binary_double_double_* <13647>	CPU Processor 0x1d00000000000003	2
13648	__binary_double_double_* <13648>	CPU Processor 0x1d0000000000000e	2
13649	__binary_double_double_- <13649>	CPU Processor 0x1d00000000000004	4
13650	__binary_double_double_* <13650>	CPU Processor 0x1d00000000000004	4
13651	__binary_double_double_* <13651>	CPU Processor 0x1d0000000000000e	2
13652	__binary_double_double_- <13652>	CPU Processor 0x1d00000000000004	4
13653	__binary_double_double_* <13653>	CPU Processor 0x1d00000000000004	4
13654	__binary_double_double_* <13654>	CPU Processor 0x1d0000000000000e	2
13655	__binary_double_double_- <13655>	CPU Processor 0x1d00000000000004	4
13656	__binary_double_double_* <13656>	CPU Processor 0x1d00000000000004	4
13657	__binary_double_double_* <13657>	CPU Processor 0x1d0000000000000e	2
13658	__binary_double_double_- <13658>	CPU Processor 0x1d00000000000004	4
13659	__binary_double_double_* <13659>	CPU Processor 0x1d00000000000004	4
13660	__binary_double_double_* <13660>	CPU Processor 0x1d0000000000000e	2
13661	__binary_double_double_- <13661>	CPU Processor 0x1d00000000000004	4
13662	__binary_double_double_* <13662>	CPU Processor 0x1d00000000000004	4
13663	__binary_double_double_* <13663>	CPU Processor 0x1d0000000000000e	2
13664	__binary_double_double_- <13664>	CPU Processor 0x1d00000000000004	4
13665	__binary_double_double_* <13665>	CPU Processor 0x1d00000000000004	4
13666	__binary_double_double_* <13666>	CPU Processor 0x1d0000000000000e	2
13667	__binary_double_double_- <13667>	CPU Processor 0x1d00000000000004	4
13668	__binary_double_double_* <13668>	CPU Processor 0x1d00000000000004	4
13669	__binary_double_double_* <13669>	CPU Processor 0x1d00000000000004	4
13670	__binary_double_double_- <13670>	CPU Processor 0x1d00000000000004	4
13671	__binary_double_double_* <13671>	CPU Processor 0x1d00000000000004	4
13672	__binary_double_double_* <13672>	CPU Processor 0x1d0000000000000e	2
13673	__binary_double_double_- <13673>	CPU Processor 0x1d00000000000004	4
13674	__binary_double_double_* <13674>	CPU Processor 0x1d00000000000004	4
13675	__binary_double_double_* <13675>	CPU Processor 0x1d0000000000000e	2
13676	__binary_double_double_- <13676>	CPU Processor 0x1d00000000000004	4
13677	__binary_double_double_* <13677>	CPU Processor 0x1d00000000000004	4
13678	__binary_double_double_* <13678>	CPU Processor 0x1d0000000000000e	2
13679	__binary_double_double_- <13679>	CPU Processor 0x1d00000000000004	4
13680	__binary_double_double_* <13680>	CPU Processor 0x1d00000000000004	4
13681	__binary_double_double_* <13681>	CPU Processor 0x1d0000000000000e	2
13682	__binary_double_double_- <13682>	CPU Processor 0x1d00000000000004	4
13683	__binary_double_double_* <13683>	CPU Processor 0x1d00000000000004	4
13684	__binary_double_double_* <13684>	CPU Processor 0x1d0000000000000c	2
13685	__binary_double_double_- <13685>	CPU Processor 0x1d0000000000000d	2
13686	__binary_double_double_* <13686>	CPU Processor 0x1d00000000000004	4
13687	__binary_double_double_* <13687>	CPU Processor 0x1d0000000000000e	2
13688	__binary_double_double_- <13688>	CPU Processor 0x1d00000000000004	4
13689	__binary_double_double_* <13689>	CPU Processor 0x1d00000000000004	4
13690	__binary_double_double_* <13690>	CPU Processor 0x1d0000000000000e	2
13691	__binary_double_double_- <13691>	CPU Processor 0x1d00000000000004	4
13692	__binary_double_double_* <13692>	CPU Processor 0x1d00000000000004	4
13693	__binary_double_double_* <13693>	CPU Processor 0x1d0000000000000e	2
13694	__binary_double_double_- <13694>	CPU Processor 0x1d00000000000004	4
13695	__binary_double_double_* <13695>	CPU Processor 0x1d00000000000004	4
13696	__binary_double_double_* <13696>	CPU Processor 0x1d0000000000000e	2
13697	__binary_double_double_- <13697>	CPU Processor 0x1d00000000000004	4
13698	__binary_double_double_* <13698>	CPU Processor 0x1d00000000000004	4
13699	__binary_double_double_* <13699>	CPU Processor 0x1d0000000000000e	2
13700	__binary_double_double_- <13700>	CPU Processor 0x1d00000000000004	4
13701	__binary_double_double_* <13701>	CPU Processor 0x1d00000000000004	4
13702	__binary_double_double_* <13702>	CPU Processor 0x1d0000000000000e	2
13703	__binary_double_double_- <13703>	CPU Processor 0x1d00000000000004	4
13704	__binary_double_double_* <13704>	CPU Processor 0x1d00000000000004	4
13705	__binary_double_double_* <13705>	CPU Processor 0x1d0000000000000e	2
13706	__binary_double_double_- <13706>	CPU Processor 0x1d00000000000004	4
13707	inner_product <13707>	CPU Processor 0x1d00000000000004	4
13708	Post Close Operation <13708>		
13709	Post Close Operation <13709>		
13710	Post Close Operation <13710>		
13711	Post Close Operation <13711>		
13712	Post Close Operation <13712>		
13713	Post Close Operation <13713>		
13714	CG_iter <13714>	CPU Processor 0x1d00000000000004	3
13715	__binary_double_double_< <13715>	CPU Processor 0x1d00000000000004	3
13716	inner_product <13716>	CPU Processor 0x1d00000000000004	4
13717	inner_product <13717>	CPU Processor 0x1d00000000000004	4
13718	__binary_double_double_/ <13718>	CPU Processor 0x1d00000000000004	4
13719	Mapping Operation <13719>		
13720	Mapping Operation <13720>		
13721	Mapping Operation <13721>		
13722	Mapping Operation <13722>		
13723	Mapping Operation <13723>		
13724	Mapping Operation <13724>		
13725	__binary_double_double_* <13725>	CPU Processor 0x1d0000000000000e	2
13726	__binary_double_double_+ <13726>	CPU Processor 0x1d00000000000004	4
13727	__binary_double_double_* <13727>	CPU Processor 0x1d0000000000000e	2
13728	__binary_double_double_+ <13728>	CPU Processor 0x1d00000000000004	4
13729	__binary_double_double_* <13729>	CPU Processor 0x1d0000000000000e	2
13730	__binary_double_double_+ <13730>	CPU Processor 0x1d00000000000004	4
13731	__binary_double_double_* <13731>	CPU Processor 0x1d0000000000000e	2
13732	__binary_double_double_+ <13732>	CPU Processor 0x1d00000000000004	4
13733	__binary_double_double_* <13733>	CPU Processor 0x1d0000000000000e	2
13734	__binary_double_double_+ <13734>	CPU Processor 0x1d00000000000004	4
13735	__binary_double_double_* <13735>	CPU Processor 0x1d0000000000000e	2
13736	__binary_double_double_+ <13736>	CPU Processor 0x1d00000000000004	4
13737	__binary_double_double_* <13737>	CPU Processor 0x1d0000000000000e	2
13738	__binary_double_double_+ <13738>	CPU Processor 0x1d00000000000004	4
13739	__binary_double_double_* <13739>	CPU Processor 0x1d0000000000000e	2
13740	__binary_double_double_+ <13740>	CPU Processor 0x1d00000000000004	4
13741	__binary_double_double_* <13741>	CPU Processor 0x1d0000000000000e	2
13742	__binary_double_double_+ <13742>	CPU Processor 0x1d00000000000004	4
13743	__binary_double_double_* <13743>	CPU Processor 0x1d0000000000000e	2
13744	__binary_double_double_+ <13744>	CPU Processor 0x1d00000000000004	4
13745	__binary_double_double_* <13745>	CPU Processor 0x1d0000000000000e	2
13746	__binary_double_double_+ <13746>	CPU Processor 0x1d00000000000004	4
13747	__binary_double_double_* <13747>	CPU Processor 0x1d0000000000000e	2
13748	__binary_double_double_+ <13748>	CPU Processor 0x1d00000000000004	4
13749	__binary_double_double_* <13749>	CPU Processor 0x1d0000000000000e	2
13750	__binary_double_double_+ <13750>	CPU Processor 0x1d00000000000004	4
13751	__binary_double_double_* <13751>	CPU Processor 0x1d0000000000000e	2
13752	__binary_double_double_+ <13752>	CPU Processor 0x1d00000000000004	4
13753	__binary_double_double_* <13753>	CPU Processor 0x1d0000000000000e	2
13754	__binary_double_double_+ <13754>	CPU Processor 0x1d00000000000004	4
13755	__binary_double_double_* <13755>	CPU Processor 0x1d0000000000000e	2
13756	__binary_double_double_+ <13756>	CPU Processor 0x1d00000000000004	4
13757	__binary_double_double_* <13757>	CPU Processor 0x1d0000000000000e	2
13758	__binary_double_double_+ <13758>	CPU Processor 0x1d0000000000000d	2
13759	__binary_double_double_* <13759>	CPU Processor 0x1d0000000000000e	2
13760	__binary_double_double_+ <13760>	CPU Processor 0x1d00000000000004	4
13761	__binary_double_double_* <13761>	CPU Processor 0x1d0000000000000e	2
13762	__binary_double_double_+ <13762>	CPU Processor 0x1d00000000000004	4
13763	__binary_double_double_* <13763>	CPU Processor 0x1d0000000000000e	2
13764	__binary_double_double_+ <13764>	CPU Processor 0x1d00000000000004	4
13765	__binary_double_double_* <13765>	CPU Processor 0x1d0000000000000e	2
13766	__binary_double_double_+ <13766>	CPU Processor 0x1d00000000000004	4
13767	__binary_double_double_* <13767>	CPU Processor 0x1d0000000000000e	2
13768	__binary_double_double_+ <13768>	CPU Processor 0x1d00000000000004	4
13769	__binary_double_double_* <13769>	CPU Processor 0x1d0000000000000e	2
13770	__binary_double_double_+ <13770>	CPU Processor 0x1d00000000000004	4
13771	__binary_double_double_* <13771>	CPU Processor 0x1d00000000000004	4
13772	__binary_double_double_+ <13772>	CPU Processor 0x1d00000000000004	4
13773	__binary_double_double_* <13773>	CPU Processor 0x1d0000000000000e	2
13774	__binary_double_double_+ <13774>	CPU Processor 0x1d0000000000000d	2
13775	__binary_double_double_* <13775>	CPU Processor 0x1d00000000000004	4
13776	__binary_double_double_+ <13776>	CPU Processor 0x1d00000000000004	4
13777	__binary_double_double_* <13777>	CPU Processor 0x1d0000000000000e	2
13778	__binary_double_double_+ <13778>	CPU Processor 0x1d00000000000004	4
13779	__binary_double_double_* <13779>	CPU Processor 0x1d0000000000000e	2
13780	__binary_double_double_+ <13780>	CPU Processor 0x1d00000000000004	4
13781	__binary_double_double_* <13781>	CPU Processor 0x1d0000000000000e	2
13782	__binary_double_double_+ <13782>	CPU Processor 0x1d00000000000004	4
13783	__binary_double_double_* <13783>	CPU Processor 0x1d0000000000000e	2
13784	__binary_double_double_+ <13784>	CPU Processor 0x1d00000000000004	4
13785	__binary_double_double_* <13785>	CPU Processor 0x1d0000000000000e	2
13786	__binary_double_double_+ <13786>	CPU Processor 0x1d00000000000004	4
13787	__binary_double_double_* <13787>	CPU Processor 0x1d0000000000000e	2
13788	__binary_double_double_+ <13788>	CPU Processor 0x1d00000000000004	4
13789	__binary_double_double_* <13789>	CPU Processor 0x1d0000000000000e	2
13790	__binary_double_double_+ <13790>	CPU Processor 0x1d00000000000004	4
13791	__binary_double_double_* <13791>	CPU Processor 0x1d0000000000000e	2
13792	__binary_double_double_+ <13792>	CPU Processor 0x1d00000000000004	4
13793	__binary_double_double_* <13793>	CPU Processor 0x1d0000000000000e	2
13794	__binary_double_double_+ <13794>	CPU Processor 0x1d00000000000004	4
13795	__binary_double_double_* <13795>	CPU Processor 0x1d0000000000000e	2
13796	__binary_double_double_+ <13796>	CPU Processor 0x1d00000000000004	4
13797	__binary_double_double_* <13797>	CPU Processor 0x1d0000000000000e	2
13798	__binary_double_double_+ <13798>	CPU Processor 0x1d00000000000004	4
13799	__binary_double_double_* <13799>	CPU Processor 0x1d0000000000000e	2
13800	__binary_double_double_+ <13800>	CPU Processor 0x1d00000000000004	4
13801	__binary_double_double_* <13801>	CPU Processor 0x1d0000000000000e	2
13802	__binary_double_double_+ <13802>	CPU Processor 0x1d00000000000004	4
13803	__binary_double_double_* <13803>	CPU Processor 0x1d0000000000000e	2
13804	__binary_double_double_+ <13804>	CPU Processor 0x1d00000000000004	4
13805	__binary_double_double_* <13805>	CPU Processor 0x1d0000000000000e	2
13806	__binary_double_double_+ <13806>	CPU Processor 0x1d00000000000004	4
13807	__binary_double_double_* <13807>	CPU Processor 0x1d0000000000000e	2
13808	__binary_double_double_+ <13808>	CPU Processor 0x1d00000000000004	4
13809	__binary_double_double_* <13809>	CPU Processor 0x1d0000000000000e	2
13810	__binary_double_double_+ <13810>	CPU Processor 0x1d00000000000004	4
13811	__binary_double_double_* <13811>	CPU Processor 0x1d00000000000004	4
13812	__binary_double_double_+ <13812>	CPU Processor 0x1d00000000000004	4
13813	__binary_double_double_* <13813>	CPU Processor 0x1d00000000000003	2
13814	__binary_double_double_+ <13814>	CPU Processor 0x1d00000000000004	4
13815	__binary_double_double_* <13815>	CPU Processor 0x1d0000000000000e	2
13816	__binary_double_double_+ <13816>	CPU Processor 0x1d00000000000004	4
13817	__binary_double_double_* <13817>	CPU Processor 0x1d0000000000000e	2
13818	__binary_double_double_+ <13818>	CPU Processor 0x1d00000000000004	4
13819	__binary_double_double_* <13819>	CPU Processor 0x1d0000000000000e	2
13820	__binary_double_double_+ <13820>	CPU Processor 0x1d00000000000004	4
13821	__binary_double_double_* <13821>	CPU Processor 0x1d0000000000000e	2
13822	__binary_double_double_+ <13822>	CPU Processor 0x1d00000000000004	4
13823	__binary_double_double_* <13823>	CPU Processor 0x1d0000000000000e	2
13824	__binary_double_double_+ <13824>	CPU Processor 0x1d00000000000004	4
13825	__binary_double_double_* <13825>	CPU Processor 0x1d00000000000010	2
13826	__binary_double_double_+ <13826>	CPU Processor 0x1d00000000000004	4
13827	__binary_double_double_* <13827>	CPU Processor 0x1d0000000000000e	2
13828	__binary_double_double_+ <13828>	CPU Processor 0x1d00000000000004	4
13829	__binary_double_double_* <13829>	CPU Processor 0x1d0000000000000e	2
13830	__binary_double_double_+ <13830>	CPU Processor 0x1d0000000000000e	2
13831	__binary_double_double_* <13831>	CPU Processor 0x1d0000000000000e	2
13832	__binary_double_double_+ <13832>	CPU Processor 0x1d00000000000004	4
13833	__binary_double_double_* <13833>	CPU Processor 0x1d0000000000000e	2
